ID,Start Time,End Time,# Observations
225,2018-09-11 05:49:46,2019-03-10 05:49:58,68
226,2018-09-14 17:23:49,2019-03-13 17:23:46,68
227,2018-09-18 10:54:20,2019-03-16 05:50:34,68
228,2018-09-20 17:24:38,2019-03-19 17:24:35,68
229,2018-09-23 05:49:46,2019-03-22 11:04:11,68
230,2018-09-26 17:23:49,2019-03-25 17:23:46,68
231,2018-09-30 10:44:11,2019-03-29 10:56:27,68
232,2018-10-02 17:24:38,2019-04-01 10:56:54,69
233,2018-10-03 10:56:19,2019-04-03 05:49:58,69
234,2018-10-05 10:40:19,2019-04-03 05:49:58,68
235,2018-10-08 17:23:50,2019-04-08 11:00:43,69
236,2018-10-10 10:40:18,2019-04-09 05:50:40,69
237,2018-10-11 05:50:37,2019-04-09 05:50:40,68
238,2018-10-14 17:24:39,2019-04-12 17:24:36,68
239,2018-10-15 10:40:19,2019-04-12 17:24:36,67
240,2018-10-18 10:53:49,2019-04-16 10:58:10,67
241,2018-10-20 17:23:50,2019-04-18 17:23:47,67
242,2018-10-23 05:50:37,2019-04-21 11:12:34,67
243,2018-10-26 17:24:39,2019-04-26 11:13:14,68
244,2018-10-29 05:49:47,2019-04-27 05:49:59,68
245,2018-11-01 17:23:50,2019-05-01 10:56:59,69
246,2018-11-02 10:53:45,2019-05-03 05:50:41,69
247,2018-11-04 10:44:26,2019-05-03 05:50:41,68
248,2018-11-07 17:24:39,2019-05-06 17:24:37,68
249,2018-11-10 05:49:47,2019-05-09 05:49:58,68
250,2018-11-13 17:23:49,2019-05-13 10:46:58,69
251,2018-11-17 10:56:45,2019-05-16 10:56:55,69
252,2018-11-19 17:24:38,2019-05-18 17:24:38,69
253,2018-11-22 10:56:52,2019-05-21 05:49:59,69
254,2018-11-24 17:32:46,2019-05-24 17:23:49,69
255,2018-11-28 05:50:36,2019-05-27 05:50:40,69
256,2018-12-01 17:24:38,2019-05-30 17:24:38,69
257,2018-12-04 05:49:46,2019-06-02 10:46:57,69
258,2018-12-07 17:23:49,2019-06-07 10:47:02,70
259,2018-12-09 10:46:48,2019-06-08 05:50:39,70
260,2018-12-13 17:24:37,2019-06-11 17:24:39,70
261,2018-12-16 05:49:46,2019-06-15 10:56:54,70
262,2018-12-19 17:23:48,2019-06-17 17:23:50,70
263,2018-12-22 05:50:36,2019-06-20 05:50:40,70
264,2018-12-25 17:24:37,2019-06-25 10:56:55,71
265,2018-12-28 05:49:45,2019-06-27 10:47:03,71
266,2018-12-31 17:23:48,2019-06-30 10:57:00,72
267,2019-01-03 05:50:35,2019-07-02 10:46:59,72
268,2019-01-06 17:24:37,2019-07-07 10:47:03,73
269,2019-01-09 05:49:45,2019-07-08 05:49:59,73
270,2019-01-12 17:23:47,2019-07-11 17:23:52,73
271,2019-01-15 05:50:35,2019-07-14 05:50:39,73
272,2019-01-18 17:24:36,2019-07-17 17:24:41,73
273,2019-01-21 10:56:51,2019-07-20 10:57:00,73
274,2019-01-24 17:23:47,2019-07-25 10:56:56,74
275,2019-01-27 05:50:40,2019-07-26 05:50:42,74
276,2019-01-30 17:24:36,2019-07-30 10:56:59,75
277,2019-02-02 05:49:58,2019-08-01 10:46:59,75
278,2019-02-05 17:23:47,2019-08-04 17:23:53,75
279,2019-02-07 10:46:55,2019-08-07 05:50:44,75
280,2019-02-08 05:50:34,2019-08-07 05:50:44,74
281,2019-02-11 17:24:35,2019-08-10 17:24:43,74
282,2019-02-12 10:46:51,2019-08-10 17:24:43,73
283,2019-02-15 10:56:48,2019-08-14 10:56:54,73
284,2019-02-17 17:23:46,2019-08-16 17:23:54,73
285,2019-02-20 05:50:34,2019-08-19 10:56:57,73
286,2019-02-23 17:24:35,2019-08-24 10:56:53,74
287,2019-02-25 10:58:35,2019-08-26 10:46:59,74
288,2019-02-27 10:53:44,2019-08-26 10:46:59,73
289,2019-03-01 17:23:46,2019-08-29 10:56:55,74
290,2019-03-04 05:50:34,2019-08-31 10:46:55,74
291,2019-03-07 17:24:35,2019-09-05 10:46:57,75
292,2019-03-10 05:49:58,2019-09-06 05:50:03,75
293,2019-03-13 17:23:46,2019-09-10 10:46:53,76
294,2019-03-16 05:50:34,2019-09-12 05:50:44,76
295,2019-03-19 17:24:35,2019-09-15 17:24:44,76
296,2019-03-22 11:04:11,2019-09-18 10:56:50,76
297,2019-03-25 17:23:46,2019-09-21 17:23:56,76
298,2019-03-29 10:56:27,2019-09-24 05:50:46,76
299,2019-03-31 17:24:36,2019-09-27 17:24:45,76
300,2019-04-01 10:56:54,2019-09-30 10:46:56,76
301,2019-04-03 05:49:58,2019-09-30 10:46:56,75
302,2019-04-06 17:23:47,2019-10-03 17:23:56,75
303,2019-04-08 11:00:43,2019-10-06 05:50:45,75
304,2019-04-09 05:50:40,2019-10-06 05:50:45,74
305,2019-04-12 17:24:36,2019-10-10 10:46:57,75
306,2019-04-16 10:58:10,2019-10-13 10:56:54,75
307,2019-04-18 17:23:47,2019-10-15 17:23:56,75
308,2019-04-21 11:12:34,2019-10-18 05:50:45,75
309,2019-04-24 17:24:37,2019-10-23 10:56:54,76
310,2019-04-26 11:13:14,2019-10-24 05:50:04,76
311,2019-04-27 05:49:59,2019-10-24 05:50:04,75
312,2019-04-30 17:23:48,2019-10-28 10:56:52,76
313,2019-05-01 10:56:59,2019-10-30 05:50:45,76
314,2019-05-03 05:50:41,2019-10-30 05:50:45,75
315,2019-05-06 17:24:37,2019-11-02 17:24:45,75
316,2019-05-09 05:49:58,2019-11-05 05:50:04,75
317,2019-05-12 17:23:48,2019-11-09 10:46:57,76
318,2019-05-13 10:46:58,2019-11-11 05:50:46,76
319,2019-05-16 10:56:55,2019-11-11 05:50:46,75
320,2019-05-18 17:24:38,2019-11-14 17:24:45,75
321,2019-05-21 05:49:59,2019-11-17 05:50:03,75
322,2019-05-24 17:23:49,2019-11-22 10:56:52,76
323,2019-05-27 05:50:40,2019-11-23 05:50:46,76
324,2019-05-30 17:24:38,2019-11-27 10:56:47,77
325,2019-06-02 10:46:57,2019-11-29 10:46:54,77
326,2019-06-05 17:23:50,2019-12-04 10:46:48,78
327,2019-06-07 10:47:02,2019-12-05 05:50:44,78
328,2019-06-08 05:50:39,2019-12-05 05:50:44,77
329,2019-06-11 17:24:39,2019-12-09 10:46:51,78
330,2019-06-15 10:56:54,2019-12-11 05:50:03,78
331,2019-06-17 17:23:50,2019-12-14 17:23:55,78
332,2019-06-20 05:50:40,2019-12-17 05:50:44,78
333,2019-06-23 17:24:40,2019-12-20 17:24:44,78
334,2019-06-25 10:56:55,2019-12-23 05:50:03,78
335,2019-06-27 10:47:03,2019-12-23 05:50:03,77
336,2019-06-29 17:23:51,2019-12-27 10:56:46,78
337,2019-06-30 10:57:00,2019-12-29 05:50:44,78
338,2019-07-02 10:46:59,2019-12-29 05:50:44,77
339,2019-07-05 17:24:40,2020-01-01 17:24:43,77
340,2019-07-07 10:47:03,2020-01-04 05:50:02,77
341,2019-07-08 05:49:59,2020-01-04 05:50:02,76
342,2019-07-11 17:23:52,2020-01-07 17:23:54,76
343,2019-07-14 05:50:39,2020-01-10 05:50:44,76
344,2019-07-17 17:24:41,2020-01-13 17:24:43,76
345,2019-07-20 10:57:00,2020-01-16 10:56:45,76
346,2019-07-23 17:23:52,2020-01-21 10:56:45,77
347,2019-07-25 10:56:56,2020-01-23 10:46:48,77
348,2019-07-26 05:50:42,2020-01-23 10:46:48,76
349,2019-07-29 17:24:42,2020-01-26 10:56:44,77
350,2019-07-30 10:56:59,2020-01-28 10:46:47,77
351,2019-08-01 10:46:59,2020-01-28 10:46:47,76
352,2019-08-04 17:23:53,2020-01-31 17:23:53,76
353,2019-08-07 05:50:44,2020-02-03 05:50:42,76
354,2019-08-10 17:24:43,2020-02-07 10:46:46,77
