ID,Start Time,End Time,# Observations
155,2018-06-20 10:52:11,2018-12-17 10:56:32,89
156,2018-06-20 10:52:11,2018-12-17 10:56:32,89
157,2018-06-22 17:24:23,2018-12-19 17:24:13,89
158,2018-06-25 10:52:53,2018-12-22 10:56:36,89
159,2018-06-28 17:24:59,2018-12-22 10:56:36,88
160,2018-06-28 17:24:59,2018-12-25 17:25:02,89
161,2018-07-01 05:49:20,2018-12-28 05:49:20,89
162,2018-07-04 17:24:24,2018-12-28 05:49:20,88
163,2018-07-04 17:24:24,2018-12-31 17:24:13,89
164,2018-07-07 05:50:08,2019-01-03 05:50:10,89
165,2018-07-10 17:25:00,2019-01-03 05:50:10,88
166,2018-07-10 17:25:00,2019-01-06 17:25:02,89
167,2018-07-13 05:49:20,2019-01-09 05:49:20,89
168,2018-07-16 17:24:13,2019-01-09 05:49:20,88
169,2018-07-16 17:24:13,2019-01-12 17:24:12,89
170,2018-07-20 10:52:13,2019-01-15 05:50:10,89
171,2018-07-20 10:52:13,2019-01-15 05:50:10,89
172,2018-07-22 17:25:00,2019-01-20 05:58:22,90
173,2018-07-25 10:54:15,2019-01-21 10:56:41,89
174,2018-07-28 17:24:21,2019-01-21 10:56:41,88
175,2018-07-28 17:24:21,2019-01-24 17:24:12,89
176,2018-07-31 05:50:09,2019-01-27 05:50:15,89
177,2018-08-03 17:25:01,2019-01-27 05:50:15,88
178,2018-08-03 17:25:01,2019-01-30 17:25:01,89
179,2018-08-06 05:49:20,2019-02-02 05:49:33,88
180,2018-08-09 17:24:12,2019-02-02 05:49:33,87
181,2018-08-09 17:24:12,2019-02-05 17:24:12,88
182,2018-08-12 05:50:10,2019-02-08 05:50:15,87
183,2018-08-15 17:25:02,2019-02-08 05:50:15,86
184,2018-08-15 17:25:02,2019-02-11 17:25:00,87
185,2018-08-19 10:51:24,2019-02-15 10:56:37,87
186,2018-08-19 10:51:24,2019-02-15 10:56:37,87
187,2018-08-21 17:24:13,2019-02-19 05:57:50,88
188,2018-08-24 10:50:58,2019-02-20 10:56:40,87
189,2018-08-27 17:25:03,2019-02-20 10:56:40,86
190,2018-08-27 17:25:03,2019-02-23 17:25:00,87
191,2018-08-30 05:49:20,2019-02-26 05:49:33,88
192,2018-09-02 17:24:13,2019-02-26 05:49:33,87
193,2018-09-02 17:24:13,2019-03-01 17:24:11,88
194,2018-09-05 05:50:11,2019-03-04 05:50:15,88
195,2018-09-08 17:25:03,2019-03-04 05:50:15,87
196,2018-09-08 17:25:03,2019-03-07 17:25:00,88
197,2018-09-11 05:49:21,2019-03-10 05:49:33,88
198,2018-09-14 17:24:14,2019-03-10 05:49:33,87
199,2018-09-14 17:24:14,2019-03-13 17:24:11,88
200,2018-09-18 10:54:20,2019-03-17 11:02:13,88
201,2018-09-18 10:54:20,2019-03-17 11:02:13,88
202,2018-09-20 17:25:03,2019-03-19 17:25:00,88
203,2018-09-23 05:49:21,2019-03-22 11:01:23,88
204,2018-09-26 17:24:14,2019-03-22 11:01:23,87
205,2018-09-26 17:24:14,2019-03-25 17:24:11,88
206,2018-09-29 05:50:12,2019-03-28 05:50:15,88
207,2018-10-02 17:25:03,2019-03-28 05:50:15,87
208,2018-10-02 17:25:03,2019-03-31 17:25:01,88
209,2018-10-05 05:49:22,2019-04-03 05:49:33,88
210,2018-10-08 17:24:15,2019-04-03 05:49:33,87
211,2018-10-08 17:24:15,2019-04-06 17:24:12,88
212,2018-10-11 05:50:12,2019-04-09 05:50:15,88
213,2018-10-14 17:25:04,2019-04-09 05:50:15,87
214,2018-10-14 17:25:04,2019-04-12 17:25:01,88
215,2018-10-18 10:53:49,2019-04-16 11:12:03,88
216,2018-10-18 10:53:49,2019-04-16 11:12:03,88
217,2018-10-20 17:24:15,2019-04-20 05:57:50,89
218,2018-10-23 10:51:07,2019-04-21 11:10:06,88
219,2018-10-26 17:25:04,2019-04-21 11:10:06,87
220,2018-10-26 17:25:04,2019-04-24 17:25:02,88
221,2018-10-29 05:49:22,2019-04-27 05:49:34,88
222,2018-11-01 17:24:15,2019-04-27 05:49:34,87
223,2018-11-01 17:24:15,2019-04-30 17:24:13,88
224,2018-11-04 05:50:12,2019-05-03 05:50:16,88
225,2018-11-07 17:25:04,2019-05-03 05:50:16,87
226,2018-11-07 17:25:04,2019-05-06 17:25:02,88
227,2018-11-10 05:49:22,2019-05-09 05:49:33,88
228,2018-11-13 17:24:14,2019-05-09 05:49:33,87
229,2018-11-13 17:24:14,2019-05-12 17:24:13,88
230,2018-11-17 10:56:35,2019-05-16 10:56:45,88
231,2018-11-17 10:56:35,2019-05-16 10:56:45,88
232,2018-11-19 17:25:03,2019-05-20 05:58:32,89
233,2018-11-22 05:49:21,2019-05-21 05:49:34,88
234,2018-11-24 17:33:11,2019-05-21 05:49:34,87
