ID,Start Time,End Time,# Observations
281,2019-08-14 10:56:54,2020-02-09 05:50:01,77
282,2019-08-14 10:56:54,2020-02-09 05:50:01,77
283,2019-08-16 17:23:54,2020-02-12 17:23:53,77
284,2019-08-19 10:56:57,2020-02-15 05:50:43,77
285,2019-08-22 17:24:43,2020-02-18 17:24:42,77
286,2019-08-26 10:46:59,2020-02-21 05:50:00,76
287,2019-08-28 17:23:54,2020-02-21 05:50:00,75
288,2019-08-28 17:23:54,2020-02-25 10:56:48,77
289,2019-08-31 10:46:55,2020-02-27 05:50:42,76
290,2019-09-03 17:24:44,2020-03-01 17:24:42,76
291,2019-09-06 05:50:03,2020-03-04 05:50:01,76
292,2019-09-09 17:23:55,2020-03-07 17:23:52,76
293,2019-09-12 05:50:44,2020-03-10 05:50:42,75
294,2019-09-15 17:24:44,2020-03-13 17:24:42,75
295,2019-09-18 10:56:50,2020-03-16 10:56:49,75
296,2019-09-21 17:23:56,2020-03-19 17:23:53,75
297,2019-09-24 05:50:46,2020-03-23 10:46:52,76
298,2019-09-27 17:24:45,2020-03-26 10:56:49,77
299,2019-09-30 10:46:56,2020-03-28 10:46:50,77
300,2019-10-03 17:23:56,2020-03-28 10:46:50,76
301,2019-10-03 17:23:56,2020-03-31 17:23:53,77
302,2019-10-06 05:50:45,2020-04-03 05:50:43,78
303,2019-10-09 17:24:45,2020-04-03 05:50:43,77
304,2019-10-09 17:24:45,2020-04-06 17:24:42,78
305,2019-10-13 10:56:54,2020-04-10 10:56:49,78
306,2019-10-15 17:23:56,2020-04-12 17:23:53,78
307,2019-10-18 05:50:45,2020-04-15 10:56:47,78
308,2019-10-21 17:24:45,2020-04-18 17:24:43,78
309,2019-10-24 05:50:04,2020-04-22 10:46:49,78
310,2019-10-27 17:23:56,2020-04-22 10:46:49,77
311,2019-10-27 17:23:56,2020-04-24 17:23:54,78
312,2019-10-30 05:50:45,2020-04-27 10:46:57,78
313,2019-11-02 17:24:45,2020-04-27 10:46:57,77
314,2019-11-02 17:24:45,2020-04-30 17:24:43,78
315,2019-11-05 05:50:04,2020-05-03 05:50:02,78
